,綿密な,めんみつ,tỉ mỉ,
876,まれ,,"hiếm, rất ít khi xảy ra ",
,まれに見る+「名詞」,,hiếm có N (まれに見る天才 thiên tài hiếm thấy),
,めったにない,,hầu như không,
877,ひそかな,,một cách bí mật (ひそかに持ち出す、ひそかな楽しみ vui vẻ một cách bí mật）,
878,細やかな,こまやか,"chân thành, nồng hậu, ân cần (細やかなサービス、愛情、配慮　はいりょ sự quan tâm, 心遣い)",
879,細やかな,ささやか,"nhỏ mọn, một chút (ささやかな贈り物、細やかに祝った) thể hiện sự khiêm nhường",
880,ささいな,,"vặt vãnh, chuyện vặt (ささいな事、ささいな問題　chỉ dùng cho 2 từ này)",
881,切実な,せつじつ,"① cấp bách, cấp thiết (切実な問題) = 深刻　しんこく
② hệ trọng, quan trọng （～を切実を感じる cảm nhận được sự quan trọng của ~）　＝　痛切",
882,痛切な,つうせつ,"hệ trọng, tầm quan trọng",
883,切ない,せつない,"khổ tâm, đau khổ (切ない恋 cuộc tình đau khổ)",
884,鬱陶しい,うっとうしい,khó chịu trong người (鬱陶しい気分、髪が鬱陶しい)　＝不快,
885,煩わしい,わずらわしい,"phiền phức, phiền toái (煩わしい手続き)",
,厄介な,やっかい,phiền phức,
,を煩わす,わずらわす,"làm phiền (心を煩わす làm thấp thỏm lo âu, 人の手を煩わす làm tốn công)",
886,厄介な,やっかい,"① phiền phức (厄介なこと)
② làm phiền ",
,厄介になる,,làm phiền,
,厄介にかける,,làm phiền,
887,容易い,たやすい,"dễ dàng, đơn giản",
888,思わしい,おもわしい,"thỏa đáng, thường đi kèm với nội dung không tốt, không đạt được kết quả thỏa đáng",
889,悩ましい,なやましい,"① khó khăn (悩ましい問題)
② có sức hút khiến bản thân phải lưu tâm, để ý (悩ましいポーズ tư thế chụp ảnh hấp dẫn)",
890,手持無沙汰な,てもちぶさた,không có gì để làm,
891,淡い,あわい,"① nhạt, nhẹ (色、光、香り)
② mỏng manh (期待)",
892,淡白/淡泊,たんぱく,"① nhạt, đơn giản （淡泊な味）
② thẳng thắn, thật thà (淡泊な性格、淡泊な人)",
,執着しない,しゅうちゃく,không lưu luyến,
893,はかない,,"① mong manh, ngắn ngủi (はかない存在、はかない命)
② mong manh (はかない望み)",
894,あっけない,,dễ dàng hơn là bản thân suy nghĩ (あっけなく負けたđể thua quá dễ dàng),
,もの足りない,,"hoàn toàn không đủ, không đạt được",
895,むなしい,むなしい,"① vô vọng, vô ích (むなしい努力　nổ lực trong tuyệt vọng)
② vô vị, trống rỗng (むなしいもの、人生、言葉)",
,空虚な,くうきょ,"vô vị, trống rỗng",
896,なだらか,,"độ dốc, mặt nghiêng thoai thoải (なだらかな山道、坂道、傾斜、丘陵地帯)",
897,緩やか,ゆるやか,"① thoai thoải, góc cong thoải (緩やかなカーブ、傾斜、起伏、曲線)
② chậm chậm, từ từ (緩やかな流れ、テンポ nhịp độ, 変化)
③ lỏng, dễ dãi (ý nghĩa tích cực)
④ lỏng, rộng (緩やかな衣服)",
898,のどか,のどか,"thanh bình, yên bình (のどかな春、田舎)",
899,和やか,なごやか,"hòa nhã, ôn hòa (和やかな雰囲気、和やかに話し合う)",
,和気あいあい,わきあいあいあ,"hòa bình, hạnh phúc",
,が和む,なごむ,"cảm thấy thư thả, thoải mái (気持ちが和む)",
900,しなやか,,"① mềm dẽo, dẽo dai (しなやかな木 cái cây mềm dẽo, 布、体、動き)
② mềm dẽo, linh hoạt (考え方)",
901,かけがえのない,,không thể thay thế được (かけがえのない地球、人),
902,格別な,かくべつ,"① đặc biệt, khác biệt 
② rất tuyệt, rất tốt (味が格別)",
,格別な計らい,はからい,"sắp xếp đặc biệt, đặc cách (vd được đặc cách chụp ảnh, vào cổng sớm v.v)",
903,画期的な,かっきてき,"tính bước ngoặc, mở ra kỉ nguyên (画期的な発明 phát minh mang tính bước ngoặc)",
904,重宝な,ちょうほう,"tiện lợi, hữu dụng (重宝な調理器具 dụng cụ nấu ăn hữu ích)",
,を重宝する,,sử dụng một cách có ích (膝掛けを重宝する sử dụng có ích tấm khăn đắp chân),
,を重宝がる,,"sử dụng dụng khéo léo, có ích",
905,無難な,ぶなん,"① cầu toàn, an toàn mang ý nghĩa không tốt, không làm được điều gì đặc sắc, quá an toàn
② an toàn",
906,画一的な,かくいつてき,tiêu chuẩn chung (画一的な教育、画一的な考え方),
907,紛らわしい,まぎらわしい,"bị hiểu lầm, bị nhầm (書く”れ”の字は”わ”と紛らわしい)",
,を紛らす,まぎらす,"làm cho bị phân tâm, làm cho suy nghĩ sang hướng khác",
908,生ぬるい,なまぬるい,"① ấm ấm (生ぬるいお茶、スープ、ビール、風)
② nửa vời, nửa nóng nửa lạnh, không tốt (生ぬるいやり方)",
,生暖かい,生暖かい,"những điều tạo ra cảm giác ấm áp, ấm ấm (生暖かい風 làn gió ấm、)",
,生易しい,生易しい,đơn giản,
909,強か,したたか,"cực kì mạnh mẽ mang ý nghĩa sự mạnh mẽ hơi quá mức
(強かな人 người quá mạnh mẽ, 混乱の時代を強かに生き抜く )",
910,脆い,もろい,"① mỏng manh, dễ vỡ (もろい石、もろい骨)
② yếu đuối, mỏng manh (情にもろい、精神的にもろい)",
,涙もろい,,mau nước mắt,
911,危うい,あやうい,"① nguy hiểm, không chắc chắn (危ういところ lúc nguy hiểm,当選が危うい việc trúng tuyển thì nguy, ko ổn)
② mong manh, vẫn an toàn nhưng suýt soát nguy hiểm (危うく間に合った)",
912,ややこしい,,"phức tạp, rắc rối, rối rắm quá (計算がややこしい、)",
913,まちまちな,,"linh tinh, nhiều loại khác nhau, không thống nhất (まちまちな服装 trang phục lung tung) =さまざま、いろいろな",
914,生々しい,なまなましい,"① vẫn còn tươi nguyên, mới nguyên (まだ傷跡も生々しい  vết thương vẫn còn mới)
② sống động (生々しい記憶、映像、描写)",
915,露骨な,ろこつ,"rõ ràng, không giấu diếm (露骨な敵意、描写、表現)",
,あからさま,,"minh bạch, rõ ràng",
916,巧妙な,こうみょう,"khéo léo, tinh vi (巧妙な手口 thủ đoạn tinh vi)",
917,重厚な,じゅうこう,"sang trọng, trịnh trọng (重厚な家具、デザイン、作風、映画、絵画 かいが)",
,重々しい,おもおもしい,long trọng,
,どっしりした,,"① cảm giác nặng nề
② to lớn, trang trọng",
918,厳か,おごそか,"nghiêm trang, trang trọng (厳かな儀式、音楽、雰囲気)",
,厳粛,げんしゅく,"trang trọng, uy nghiêm",
,荘重,そうちょう,"trang trọng, uy nghiêm",
,荘厳,そうごん,"trang trọng, uy nghiêm",
919,希薄な,きはく,"① loãng (酸素が希薄になる)
② nhạt phai (人間関係、愛情、熱意 が希薄)",
920,旺盛な,おうせい,"đầy sinh lực, hăng hái làm gì đó (旺盛な食欲)",
,好奇心旺盛な,こうきしん,đầy sự tò mò (好奇心旺盛な子供 đứa trẻ với rất nhiều sự tò mò),
921,圧倒的な,あっとうてき,mang tính áp đảo (圧倒的な強さ、),
,圧倒的勝利,しょうり,chiến thắng áp đảo,
,を圧倒する,あっとう,áp đảo (相手を圧倒する),
922,生理的な,せいりてき,"① mang tính sinh lý tự nhiên (食欲や排泄欲は生理的な欲求 khao khát mang tính sinh lý tự nhiên)
② một cách tự nhiên (ゴキブリには生理的な嫌悪感 sự kinh tởm lũ gián một cách tự nhiên)",
923,致命的な,ちめいてき,chí mạng (致命的な打撃、失敗、重傷),
,致命傷,ちめいしょう,vết thương chí mạng,
924,著しい,いちじるしい,"rõ rệt, đáng kể (著しく異なる、)",
925,顕著な,けんちょ,"nổi bật, rõ rệt (顕著な効果、顕著に現われる xuất hiện rõ)",
926,莫大な,ばくだい,"to lớn, khổng lồ (莫大な遺産、莫大な量)",
,多大な,ただい,to lớn,
927,おびただしい,,lượng lớn (おびただしい量、おびただしい群衆 ぐんしゅう　đám đông người dân),
928,甚だしい,はなはだしい,"cực kì, mạnh hơn 非常 và không dùng với ý nghĩa tốt
 (甚だしい異なる, 思い上がり、勘違い、時代錯誤 さくご　sai lầm thế kỉ, 格差)",
929,端的な,たんてき,"① rõ ràng (端的な例)
② rõ ràng dễ hiểu (端的に言う、述べる)",
930,堪能な,たんのう,"① thành thạo, giỏi giang
② thõa ước nguyện ",
,を堪能する,,"toại nguyện, thõa ước nguyện (本場の中華料理を堪能する)",
931,を主催する,しゅさい,đứng ra tổ chức (会議の主催は部長、),
,主催者,しゅさいしゃ,người đứng ra tổ chức,
932,を企画する,きかく,"kế hoạch, đề án (新商品の企画、新年会を企画する)",
,企画を立てる,,lập kế hoạch,
,企画立案,きかくりつあん,lập đề án kế hoạch,
,企て,くわだて,kế hoạch,
933,趣旨,しゅし,"ý đồ, mục tiêu muốn thực hiện (会議の趣旨、会の趣旨 mục tiêu của hội nghị )",
,趣旨に反する⇔沿う,そう,phản lại ⇔ tuân theo mục tiêu đã đề ra,
934,要領,ようりょう,"① trọng điểm, cốt lõi (要領を得る説明, 作業の要領)
② giỏi giang, có kĩ năng (仕事の要領)",
,要領のいい人,,"người giỏi giang nhưng có hàm ý không phải là như thế, hàm ý không tốt",
,要領がいい⇔悪い,,kĩ năng tốt ⇔ không tốt,
935,を融通する,ゆうずう,"① sự linh hoạt, ứng biến 
② cho vay tiền, sự cho vay tiền này thực chất là không nên, không hợp lý nhưng trong lòng muốn giúp đỡ nên mới cho vay (友達に資金を融通してもらう)",
,融通がつく,,có tiền để cho vay,
,融通をつける,,cho vay tiền,
936,便宜,べんぎ,"tiện lợi, tạo điều kiện thuận lợi ",
,の/に便宜をはかる,,tạo ra sự tiện lợi,
,に便宜を与える,あたえる,tạo ra sự tiện lợi,
,便宜的な,べんぎてき,một cách tiện lợi,
,便宜上,べんぎじょう,về mặt tiện lợi ,
937,を駆使する,くし,"sử dụng một cách thuận tiện, thành thạo (５か国語を駆使する lưu loát 5 ngôn ngữ)",
938,を実践する,じっせん,"thực hành, thực tiễn (理論を実践に移る、実践的研究)",
,実践的な,じっせんてき,mang tính thực tiễn,
939,が着手する,ちゃくしゅ,bắt tay vào (プロジェクトに着手する),
,着手金,ちゃくしゅきん,chi phí để luật sư bắt đầu tiến hành bào chữa,
940,措置,そち,biện pháp,
,措置を取る,,áp dụng biện pháp,
,措置を講じる,こうじる,đề xuất biện pháp,
,特別措置,,biện pháp đặc biệt,
941,是正,ぜせい,"chỉnh sửa, điều chỉnh (不合理、欠陥、謝り。。。を是正する)",
942,是非,ぜひ,"thị phi, đúng sai, tán thành và phản đối",
,是非を問う,,"hỏi, tìm hiểu đúng sai",
,是か非か,ぜかひか,tốt hay xấu,
,是が非でも,ぜがひでも,"bằng bất cứ giá nào, dù tốt hay không tốt thì cũng …",
943,を模索する,もさく,"tìm hiểu, điều tra (問題の解決方法を模索する)",
,暗中模索,あんちゅう,"tìm hiểu, dò dẫm trong bóng tối",
944,を折衷する,せっちゅう,"hòa trộn, kết hợp (和洋折衷 pha trộn Nhật và phương Tây, 二つを折衷する hòa trộn 2 thứ lại)",
,和洋折衷,わようせっちゅう,pha trộn Nhật và phương Tây,
,和洋案,わようあん,phương án đã pha trộn từ các phương án khác,
945,を許容する,きょよう,"cho phép, chấp nhận ",
,許容範囲,きょようはんい,phạm vi cho phép,
,許容量,きょようりょう,lương cho phép,
,を容認する,ようにん,chấp nhận,
946,が/を緩和する,かんわ,"nới lỏng, hòa hoãn, xoa dịu (混乱が緩和する、痛みを緩和する、規則が緩和される)",
,規則緩和,,nới lỏng quy chế,
,緊張緩和,,giảm căng thẳng,
,金融緩和,きんゆう,nới lỏng tiền tệ,
947,を解除する,かいじょ,"bãi bỏ, chấm dứt (警戒、規制、アラーム、警報を解除する)",
,武装解除,ぶそう,giải trừ vũ trang,
948,を自粛する,じしゅく,"tiết chế, tự điều tiết, mang tính chất số đông, tập thể, tổ chức
災害が起きたので派手なパーティーは自粛することにした。",
,自粛を求める,,"yêu cầu, đòi hỏi sự tự tiết chế",
,自粛を促す,うながす,thúc đẩy sự tiết chế,
,を自制する,じせい,"tiết chế, tự điều tiết, mang tính chất cá nhân
自制してお酒を控える。",
949,治安,ちあん,"trị an, khu vực có trị an tốt ",
,治安がいい⇔悪い,,trị an tốt ⇔ không tốt,
,治安を維持する⇔乱す,,duy trì ⇔ làm đảo lộn trật tự trị an,
,治安情勢,ちあんじょうせい,"tình thế, tình hình trị an",
,治安維持法,,phương pháp duy trì trật tự trị an,
950,を監視する,かんし,"giám thị, giám sát (24時間監視されている được giám sát 24/24)",
,監視カメラ,,camera giám sát,
,監視の目を逃れる,,trốn chạy khỏi ánh mắt giám sát,
951,禁物,きんもつ,"kiêng kị, cấm kị điều gì, trạng thái gì (～は禁物だ)",
,油断禁物,ゆだんきんもつ,không được lơ đễnh,
952,疑惑,ぎわく,"nghi hoặc, hoài nghi (疑惑の人物 nhân vật đáng nghi)",
,疑惑を持つ,,có sự nghi ngờ,
,疑惑を抱く,いだく,có sự nghi ngờ,
,疑惑が晴れる,,nghi ngờ được xóa tan,
,疑惑を晴らす,,xóa tan nghi ngờ,
,疑惑の念,,sự nghi ngờ,
953,見解,けんかい,"quan điểm, ý kiến khi xử lý vấn đề (見解に相違、見解を述べる）",
,見解が分かれる,,chia rẽ quan điểm,
,見解を問う,,hỏi quan điểm,
,否定的見解,,quan điểm phủ định,
,肯定的見解,,quan điểm khẳng định,
954,を認識する,にんしき,"nhận thức được đầy đủ nội dung, ý nghĩa đối với tình trạng, vấn đề gì đó và có khả năng lý giải, phán đoán",
,知識,,kiến thức mà đã học được đối với sự vật sự việc,
,意識,,"ý thức, cảm nhận, nhận biết được sự vật, sự việc",
,認識が甘い,,"nhận thức quá non nớt, ngọt ngào →  nhận thức kém",
,認識が不足している,,nhận thức thiếu sót,
,認識に欠ける,,thiếu nhận thức,
,認識を深める,,nhận thức sâu rộng,
,認識を改める,,"đánh giá, nhận thức lại",
,認識不足,,nhận thức thiếu sót,
,を再認識する,さいにんしき,"đánh giá, nhận thức lại",
955,概念,がいねん,khái niệm,
,概念的な,がいねんてき,tính khái niệm,
956,架空,かくう,"hư cấu, tưởng tượng",
,空想上,くうそうじょう,"hư cấu, trong tưởng tượng",
957,神秘,しんぴ,"huyền bí, thần bí (宇宙の神秘、神秘的なムード cảm giác mang tính thần bí )",
,神秘に包まれる,つつまれる,bị bao trùm bởi sự huyền bí,
,神秘に満ちている,,đầy sự huyền bí,
,神秘を解き明かす,ときあかす,làm sáng tỏ những điều huyền bí,
,神秘的な,,mang tính huyền bí,
,神秘主義,,chủ nghĩa huyền bí,
958,驚異,きょうい,"phép màu, điều kì diệu (自然界の神秘、驚異的な記録)",
,驚異的な,,một cách kì diệu,
959,有数,ゆうすう,"dẫn đầu, hàng đầu, top (有数の生物学者 nhà sinh vật học hàng đầu)",
,屈指,くっし,"dẫn đầu, hàng đầu",
960,兆し,きざし,dấu hiệu (回復の兆し、春の兆し）,
,～兆しが見える,,nhìn thấy dấu hiệu,
,～兆しを見せる,,cho thấy dấu hiệu,
,前兆,ぜんちょう,"dấu hiệu, điềm",
,兆候,ちょうこう,"dấu hiệu, triệu chứng",
,前触れ,まえぶれ,điềm báo,
961,幕開け,まくあけ,"bắt đầu, mở ra (２１世紀の幕開け、ガン治療の新時代の幕開け )",
,幕切れ,まくぎれ,"kết thúc, đóng lại",
,幕,まく,màn (舞台の幕、事件は幕を閉じた vụ việc đã được hạ màn),
,幕を開ける,,mở màn,
,幕を開く⇔閉じる,,"mở ⇔ đóng màn, khép màn",
,幕を上がる⇔下りる,,nâng　⇔  hạ màn,
,幕間,まくあい,nghỉ giữa buổi diễn,
962,経緯,けいい,"đầu đuôi ngọn ngành của sự việc (事件の詳しい経緯,　交渉の経緯)",
,経緯,いきさつ,đầu đuôi ngọn ngành của sự việc ( văn nói ),
963,成り行き,なりゆき,"kết quả, quá trình tiến triển của sự việc (事件の成り行き, )",
,成り行きに任せる,,"phó mặc cho kết quả tự nhiên, bản thân không cố gắng hành động",
,成り行きに注目する,,tập trung chú ý đến quá trình tiến triển của sự việc,
,成り行きを見守る,,theo sát quá trình tiến triển của sự việc,
,成り行き次第,,xu hướng tiến triển của sự việc,
,その場の成り行きで,,với quá trình tiến triển trong trường hợp đó...,
,ことの成り行き,,quá trình tiến triển của sự việc,
,成り行き任せ,,"phó mặc cho kết quả tự nhiên, bản thân không cố gắng hành động",
964,行き違い,いき/ゆき,"① lạc nhau, sai phương hướng (người bị lạc, thư từ thất lạc)
② hiểu lầm",
,行き違いになる,,"lạc đường (người bị lạc, thư từ thất lạc)",
,すれ違い,すれちがい,"đi ngang qua, lướt qua nhau mà không gặp",
965,道のり,みちのり,"lộ trình, chặng đường đã đi qua (人生の今までの道のり con đường cho đến hiện tại của cuộc đời)",
966,行く手,ゆくて,con đường phát triển (彼女の行く手  con đường tiến lên của cô ấy thì …),
,行く手を遮る,さえぎる,"cản trở con đường, bước đường tiến lên",
,行く手を阻む,はばむ,"cản trở con đường, bước đường tiến lên",
,進路,しんろ,con đường phát triển,
967,果て,はて,"tận cùng, kết thúc (宇宙の果て　tận cùng của vũ trụ, )",
,果てがない,,không có kết thúc,
,あげくの果てに,,cuối cùng ,
,果てしない,,"vô biên, không có kết thúc",
968,決,けつ,"vote, bầu chọn",
,決を採る,,thu thập kết quả bầu chọn,
,多数決,,biểu quyết theo đa số,
,否決⇔可決,ひけつ⇔かけつ,không tán thành  ⇔  tán thành,
969,目安,めやす,"① tiêu chuẩn 
② mục tiêu (毎日１万歩を目安に歩くように)",
970,目処,めど,"① mục đích, mục tiêu
② viễn cảnh, triển vọng trong tương lai",
,目処がつく,,có triển vọng,
,目処が立つ,,"lập kế hoạch, viễn cảnh cho tương lai",
971,を宣告する,せんこく,"① tuyên cáo, thông báo mang tính không tốt (tin xấu từ bác sĩ, bị trọng tài ra thông báo truất quyền thi đấu)
② tuyên cáo, tuyên án từ tòa án",
,宣告を受ける,,"nhận sự tuyên án, thông báo không tốt",
972,声明,せいめい,"thông cáo, cáo thị, thông báo mang tính chính trị, liên quan đến vấn đề của nhà nước",
,声明を出す,,ra thông cáo,
,声明を発表する,,phát biểu thông báo,
,声明書,,đơn thông báo,
,声明文,,văn bản thông báo,
,公式声明,,thông cáo chính thức,
,抗議声明,,thông cáo kháng nghị,
973,が/を樹立する,じゅりつ,"① thành lập liên quan đến nhà nước, pháp luật (新政権が、新党を、国交樹立)
② lập nên kỉ lục (世界新記録を樹立する)",
974,を統率する,とうそつ,lãnh đạo (部下を),
,統率力,とうそつりょく,năng lực lãnh đạo,
,を指揮する,しき,chỉ huy,
975,勢力,せいりょく,"① sức mạnh, thế lực, quyền lực chi phối (勢力を争う cạnh tranh quyền lực, 台風の勢力)
② quyền lực chính phủ",
,勢力がある⇔ない,,có ⇔ không có sức mạnh,
,勢力を得る,,thu được quyền lực,
,勢力が増す,,sức mạnh được tăng lên,
,勢力が伸ばす,,sức mạnh được tăng lên,
,勢力が衰える,おとろえる,sức mạnh giảm sút,
,勢力が失う,,sức mạnh bị mất đi,
,勢力が強い⇔弱い,,sức mạnh mạnh ⇔ yếu,
,勢力争い,,"cạnh tranh sức mạnh, quyền lực",
,勢力範囲,,giới hạn quyền lực,
976,が台頭する,たいとう,"xuất đầu lộ diện, nổi lên (新勢力が台頭する thế lực mới nổi lên)",
977,形勢,けいせい,"tình thế, tình cảnh ",
,形勢が変わる,,tình thế thay đổi,
,形勢が逆転する,ぎゃくてん,đảo ngược tình thế,
,形勢が有利な⇔不利な,,tình thế có lợi ⇔ bất lợi,
,情勢,じょうせい,tình thế,
978,が突破する,とっぱ,"① đột phá, có những sự tiến bộ vượt bậc
② tăng lên bất ngờ (人口は１億人を突破する）",
,難関を突破する,なんかん,vượt qua khó khăn,
979,が/を展開する,てんかい,"① triển khai, tiến triển (試合の展開)
② triển khai mở rộng ra (景色が展開する khung cảnh mở rông ra)",
980,を開拓する,かいたく,"① khai phá (山野を開拓する)
② khai thác (新しい販路、ルート、分野を)",
,開拓者,かいたくしゃ,người đi tiên phong khai phá,
,開拓精神,せいしん,tinh thần tiên phong,
,を開墾する,かいこん,"khai hoang, khai khẩn",
,を干拓する,かんたく,"khai hoang, khai khẩn",
,新規開拓,,khai phá ra những điều mới mẻ,
981,が拡散する,かくさん,"khuếch tán, lan rộng ra = 広がる",
982,が膨張する,ぼうちょう,"bành trướng, căng phồng lên",
983,無数,むすう,vô số kể (無数の星 vô số các vì sao),
984,が固執する,こしつ,cố chấp (自分の意見に固執する),
,が執着する,しゅうちゃく,lưu luyến,
,（が）こだわる,,"suy nghĩa cặn kẽ, suy nghĩ nhiều",
985,を阻害する,そがい,"gây trở ngại, gây cản trở sự tiến triển (子供の自立を阻害する、公平な競争を阻害する)",
,阻害要因,そがいよういん,yếu tố gây trở ngại,
986,を擁護する,ようご,"bảo vệ, bệnh vực (人権を擁護する、暴力団を擁護する)",
,人権擁護,じんけんようご,bệnh vực nhân quyền,
987,を保障する,ほしょう,"bảo đảm, bảo chứng (権利、生活、平和…を保障する)",
,社会保障,,"phúc lợi xã hội, bảo hiểm xã hội",
,安全保障,,bảo đảm an toàn,
,災害保障,,bảo đảm khỏi tai nạn,
,医療保障,,"bảo hiểm, bảo chứng khi điều trị",
,警備保障,,"cảnh bị bảo chứng, bảo đảm an toàn",
988,を補償する,ほしょう,bảo đảm sự bồi thường nếu có xảy ra sự cố (被害者に補償する),
,補償金,ほしょうきん,tiền bồi thường,
,補償額,ほしょうがく,giá trị bồi thường,
,を賠償する,ばいしょう,bồi thường khi gây ra thiệt hại,
,を弁償する,べんしょう,bồi thường khi gây ra thiệt hại,
989,を補足する,ほそく,"bổ túc, phụ trợ thêm cho đầy đủ, liên quan đến nội dung giải thích, trình bày (説明に補足する）",
,に補足を加える,,thêm phần bổ sung cho…,
,補足点,,điểm thêm vào,
,補足説明,,giải thích bổ sung,
,補足的な,,mang tính bổ sung,
,を補充する,ほじゅう,"bổ sung cho đầy đủ, liên quan đến con người　(thêm vào phần bị giảm sút cho đầy dủ, sự thêm vào mang tính bắt buộc)  欠員を補充する",
990,を補給する,ほきゅう,"bổ sung, cung cấp thêm (bị thiếu từ trước rồi thêm vào cho đủ, sự thêm vào mang tính hỗ trợ thêm)
ガソリンを補給する、水分を補給する",
,栄養補給,,bổ sung dinh dưỡng,
991,を摂取する,せっしゅ,"hấp thu, tiếp thu (塩分を摂取、外国の文化を摂取する)",
,摂取量,せっしゅりょう,lượng hấp thu,
992,が欠乏する,けつぼう,"thiếu thốn (食糧、鉄分 てつぶん  chất sắt, 資金、物資、酸素 さんそ)",
993,を添加する,てんか,"phụ gia (những chất phụ gia dùng trong thực phẩm, sản xuất chất liệu công nghiệp như sắt thép, xi măng)",
,食品添加物,てんかぶつ,chất phụ gia thực phẩm,
994,成分,せいぶん,thành phần,
,成分表示,せいぶんひょうじ,thể hiện thành phần,
,成分分析,せいぶんぶんせき,phân tích thành phần,
995,内訳,うちわけ,diễn giải thành từng mục một (給与の内訳　từng mục một của tiền lương),
,明細,めいさい,chi tiết,
996,を除外する,じょがい,"ngoài trừ, không cho vào, không cho hưởng quyền lợi gì đó (未経験者を除外する)",
997,を還元する,かんげん,"quay lại, trả lại trạng thái ban đầu ",
,濃縮還元,のうしゅくかんげん,cô đặc nước cốt (nước trái cây),
998,が共存する,きょうそん/きょうぞん,"cùng chung sống, cùng tồn tại (平和的に共存する cùng chung sống hòa bình,　自然と人間との共存",
,共存を図る,はかる,lên kế hoạch thực hiện việc sống cùng nhau,
,平和共存,,chung sống hòa bình,
,共存共栄,きょうそんきょうえい,cùng chung sống cùng hưởng vinh hoa,
999,を奨励する,しょうれい,"động viên, khuyến khích (読書を奨励する)",
,奨励金,しょうれいきん,tiền khuyến khích,
1000,報酬,ほうしゅう,thù lao (報酬をもらう、得る、支払う),
,無報酬,むほうしゅう,không có thù lao,
,未,,"「まだ・・ない！」 chưa đạt được, chưa trưởng thành",
,無,,"「存在しない！」 không tồn tại, không có",
,非,,「そむいている事」 đi ngược với ý nghĩa của từ kết hợp,
,不,,"「ではない、否定」 không phải như vậy, phủ định ý nghĩa của từ kết hợp với nó",
1001,を待望する,たいぼう,"điều bản thân kì vọng (待望の子供 đứa bé được kì vọng, 待望の我が家 ngôi nhà bản thân đã kì vọng )",
1002,節度,せつど,"chừng mực, có mức độ chừng mực (節度のある行動)",
,節度を守る,,giữ chừng mực,
,に節度がある⇔ない,,có ⇔ không có chừng mực đối với …,
,節度をわきまえる,,"nhận ra, hiểu được chừng mực",
1003,義理,ぎり,"① đạo nghĩa , đạo lý đối với ai đó, chữ lý trong chữ ""tình và lý ""  (義理で出席する tham dự vì đạo nghĩa )
② mối quan hệ với người thân của vợ, anh em kết nghĩa, v.v ",
,に義理がある⇔ない,,có ⇔ không có đạo nghĩa đối với ai đó,
,義理人情,ぎせいにんじょう,đạo lý và tình người,
,義理と人情の板挟み,いたばさみ,tiến thoái lưỡng nan giữa lý và tình,
,義父,ぎふ,"bố chồng, bố vợ",
,義母,ぎぼ,"mẹ chồng, mẹ vợ",
,義兄,ぎけい,"anh chồng, anh vợ",
,義姉,ぎし,"chị chồng, chị vợ",
,義弟,ぎてい,"em trai chồng, em trai vợ",
,義妹,ぎまい,"em gái chồng, em gái vợ",
1004,情緒,じょうちょ/じょうしょ,"① cảm xúc, cảm nhận đối với điều gì đó (下町の情緒 cảm giác của khu lao động buôn bán)
② tâm hồn, linh hồn",
,情緒がある⇔ない,,"có ⇔ không có cảm nhận, cảm giác",
,情緒的な,じょうちょてき,mang tính cảm giác,
,異国情緒,いこく,có cảm giác như ở quốc gia xa lạ mặc dù ở nước mình,
,下町情緒,したまち,có cảm giác khu khố mua bán ,
,情緒豊かな,ゆたか,tràn đầy cảm xúc,
,情緒不安定,,tâm không tịnh,
,情緒障害,,"suy nghĩ, tâm hồn bị cản trở, không điều khiển được đầu óc",
1005,が動揺する,どうよう,"tâm trạng lo âu, cảm xúc rối bời (心の動揺 trong lòng cảm thấy rối bời, hồi hộp, lo âu)",
,動揺が激しい,はげしい,cảm xúc rối bời rất mãnh liệt,
,動揺を抑える,,kiềm chế cảm xúc rối bời,
1006,むら,,"① không ổn định, dễ bị thay đổi (成績は科目によって, 気分にむらがある tính tình không ổn định)
② lốm đốm màu ",
,むらになる,,bị lốm đốm (màu sắc),
,むらができる,,bị lốm đốm (màu sắc),
,にむらがある⇔ない,,"có ⇔ không có　① sự không ổn định, dễ bị thay đổi, ②lốm đốm màu",
,むらが大きい,,"① sự không ổn định, dễ bị thay đổi, ②lốm đốm màu thì lớn",
1007,風潮,ふうちょう,"phong trào, trào lưu (若者の風潮 trào lưu của giới trẻ, 世の風潮)",
,世の中の風潮,,trào lưu xã hội,
,時代の風潮,じだいのふうちょう,trào lưu thời đại,
,風潮に従う⇔逆らう,したがう⇔さからう,theo ⇔ đi ngược với trào lưu,
1008,実態,じったい,"thực tế, tình trạng thật sự (実態を調査する điều tra tình trạng thật sự)",
,実状,じつじょう,thực trạng,
1009,を暴露する,ばくろ,"để lộ (不祥事 ふしょうじ scandal, 秘密、スキャンダル、悪事 を暴露する)",
,暴露記事,,kí sự phơi bày sự thật,
,を隠蔽する,いんぺい,"chôn dấu, giấu diếm",
1010,が逃亡する,とうぼう,"chạy trốn, bỏ trốn (海外へ逃亡する、５年の逃亡の末 cuối cùng sau 5 năm bỏ trốn thì...)",
1011,が逃避する,とうひ,"lẩn tránh, trốn tránh mang tính tinh thần, trốn tránh điều gì đó (sự việc đã xảy ra) =　逃げる
 (夢の世界に逃避する lẩn tránh vào trong thế giới mơ mộng)",
,現実逃避,,lẩn tránh hiện thực,
,が回避する,かいひ,cảm nhận được sự không tốt nên bỏ trốn trước =　避ける,
1012,第三者,だいさんしゃ,"người thứ 3, người không liên quan",
,当事者,とうじしゃ,bên trực tiếp có liên quan,
